country,country_name,aggregation,year,gas,sector,subsector,emissionsQuantity
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,shrubgrass-fires,18475.444444228862
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,shrubgrass-fires,231.20643000000007
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,shrubgrass-fires,34.97240000000001
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,water-reservoirs,200527.56857416985
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,water-reservoirs,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,water-reservoirs,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,wetland-fires,9997.190196106743
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,wetland-fires,226.96418
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,wetland-fires,18.86789
VNM,Vietnam,subsectors,2020,co2,fossil-fuel-operations,coal-mining,1691884.203021492
VNM,Vietnam,subsectors,2020,pm2_5,fossil-fuel-operations,coal-mining,546.232211725236
VNM,Vietnam,subsectors,2020,so2,fossil-fuel-operations,coal-mining,72574.49414758095
VNM,Vietnam,subsectors,2020,co2,fossil-fuel-operations,oil-and-gas-production,8107291.670094343
VNM,Vietnam,subsectors,2020,pm2_5,fossil-fuel-operations,oil-and-gas-production,227.46178934248076
VNM,Vietnam,subsectors,2020,so2,fossil-fuel-operations,oil-and-gas-production,30.003859125417637
VNM,Vietnam,subsectors,2020,co2,fossil-fuel-operations,oil-and-gas-refining,3448630.0813123677
VNM,Vietnam,subsectors,2020,pm2_5,fossil-fuel-operations,oil-and-gas-refining,0.0
VNM,Vietnam,subsectors,2020,so2,fossil-fuel-operations,oil-and-gas-refining,0.0
VNM,Vietnam,subsectors,2020,co2,fossil-fuel-operations,oil-and-gas-transport,2415133.1018890454
VNM,Vietnam,subsectors,2020,pm2_5,fossil-fuel-operations,oil-and-gas-transport,52.70380400449744
VNM,Vietnam,subsectors,2020,so2,fossil-fuel-operations,oil-and-gas-transport,6.952013853824179
VNM,Vietnam,subsectors,2020,co2,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2020,pm2_5,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2020,so2,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2020,co2,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2020,pm2_5,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2020,so2,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2020,co2,manufacturing,aluminum,2051796.2859672012
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,aluminum,3863.299977152299
VNM,Vietnam,subsectors,2020,so2,manufacturing,aluminum,14016.037829201136
VNM,Vietnam,subsectors,2020,co2,manufacturing,cement,72190652.53318405
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,cement,82603.80715281505
VNM,Vietnam,subsectors,2020,so2,manufacturing,cement,127166.6180122925
VNM,Vietnam,subsectors,2020,co2,manufacturing,chemicals,3185381.8321737074
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,chemicals,5918.330203296769
VNM,Vietnam,subsectors,2020,so2,manufacturing,chemicals,14402.898686146129
VNM,Vietnam,subsectors,2020,co2,manufacturing,food-beverage-tobacco,268747.92488715384
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,food-beverage-tobacco,1319.5255481534898
VNM,Vietnam,subsectors,2020,so2,manufacturing,food-beverage-tobacco,4287.777172446245
VNM,Vietnam,subsectors,2020,co2,manufacturing,glass,4971.644386306411
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,glass,7.008250110336093
VNM,Vietnam,subsectors,2020,so2,manufacturing,glass,26.115988794534633
VNM,Vietnam,subsectors,2020,co2,manufacturing,iron-and-steel,24919667.405388594
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,iron-and-steel,19573.3050220226
VNM,Vietnam,subsectors,2020,so2,manufacturing,iron-and-steel,50475.68284937008
VNM,Vietnam,subsectors,2020,co2,manufacturing,lime,414751.1417161032
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,lime,833.3275285223726
VNM,Vietnam,subsectors,2020,so2,manufacturing,lime,1809.6347809857095
VNM,Vietnam,subsectors,2020,co2,manufacturing,other-chemicals,0.0
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,other-chemicals,70.48887738225676
VNM,Vietnam,subsectors,2020,so2,manufacturing,other-chemicals,171.54233112429011
VNM,Vietnam,subsectors,2020,co2,manufacturing,other-manufacturing,2542380.4515522504
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,other-manufacturing,9380.136781278223
VNM,Vietnam,subsectors,2020,so2,manufacturing,other-manufacturing,33114.74176814029
VNM,Vietnam,subsectors,2020,co2,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2020,so2,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2020,co2,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2020,so2,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2020,co2,manufacturing,pulp-and-paper,267260.00047740305
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,pulp-and-paper,976.4501299973175
VNM,Vietnam,subsectors,2020,so2,manufacturing,pulp-and-paper,3490.808756805744
VNM,Vietnam,subsectors,2020,co2,manufacturing,textiles-leather-apparel,1744734.085113817
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,textiles-leather-apparel,6828.650059171523
VNM,Vietnam,subsectors,2020,so2,manufacturing,textiles-leather-apparel,23808.60562014895
VNM,Vietnam,subsectors,2020,co2,manufacturing,wood-and-wood-products,57380.190492049005
VNM,Vietnam,subsectors,2020,pm2_5,manufacturing,wood-and-wood-products,415.6847413321996
VNM,Vietnam,subsectors,2020,so2,manufacturing,wood-and-wood-products,1233.9092072645853
VNM,Vietnam,subsectors,2020,co2,mineral-extraction,bauxite-mining,50628.729711005144
VNM,Vietnam,subsectors,2020,pm2_5,mineral-extraction,bauxite-mining,22.471643913880666
VNM,Vietnam,subsectors,2020,so2,mineral-extraction,bauxite-mining,409.33181883913096
VNM,Vietnam,subsectors,2020,co2,mineral-extraction,copper-mining,308024.00340897427
VNM,Vietnam,subsectors,2020,pm2_5,mineral-extraction,copper-mining,139.00838259815905
VNM,Vietnam,subsectors,2020,so2,mineral-extraction,copper-mining,862.8706738440878
VNM,Vietnam,subsectors,2020,co2,mineral-extraction,iron-mining,108447.00078870846
VNM,Vietnam,subsectors,2020,pm2_5,mineral-extraction,iron-mining,39.430222887593004
VNM,Vietnam,subsectors,2020,so2,mineral-extraction,iron-mining,330.90360959463095
VNM,Vietnam,subsectors,2020,co2,mineral-extraction,other-mining-quarrying,240179.28390370027
VNM,Vietnam,subsectors,2020,pm2_5,mineral-extraction,other-mining-quarrying,532.1980917642254
VNM,Vietnam,subsectors,2020,so2,mineral-extraction,other-mining-quarrying,3160.868773619911
VNM,Vietnam,subsectors,2020,co2,mineral-extraction,rock-quarrying,328.00000238546363
VNM,Vietnam,subsectors,2020,pm2_5,mineral-extraction,rock-quarrying,0.6899958992692279
VNM,Vietnam,subsectors,2020,so2,mineral-extraction,rock-quarrying,4.098072739599588
VNM,Vietnam,subsectors,2020,co2,mineral-extraction,sand-quarrying,82.00000059636591
VNM,Vietnam,subsectors,2020,pm2_5,mineral-extraction,sand-quarrying,0.17249897481730697
VNM,Vietnam,subsectors,2020,so2,mineral-extraction,sand-quarrying,1.024518184899897
VNM,Vietnam,subsectors,2020,co2,power,electricity-generation,131346512.0
VNM,Vietnam,subsectors,2020,pm2_5,power,electricity-generation,4815.0
VNM,Vietnam,subsectors,2020,so2,power,electricity-generation,109229.0
VNM,Vietnam,subsectors,2020,co2,power,heat-plants,0.0
VNM,Vietnam,subsectors,2020,pm2_5,power,heat-plants,0.0
VNM,Vietnam,subsectors,2020,so2,power,heat-plants,0.0
VNM,Vietnam,subsectors,2020,co2,power,other-energy-use,19534288.77554535
VNM,Vietnam,subsectors,2020,pm2_5,power,other-energy-use,0.0
VNM,Vietnam,subsectors,2020,so2,power,other-energy-use,0.0
VNM,Vietnam,subsectors,2020,co2,transportation,domestic-aviation,2875956.780145158
VNM,Vietnam,subsectors,2020,pm2_5,transportation,domestic-aviation,2.3699058575270677
VNM,Vietnam,subsectors,2020,so2,transportation,domestic-aviation,1165.8243806442817
VNM,Vietnam,subsectors,2020,co2,transportation,domestic-shipping,2157224.8597621364
VNM,Vietnam,subsectors,2020,pm2_5,transportation,domestic-shipping,4261.799182847862
VNM,Vietnam,subsectors,2020,so2,transportation,domestic-shipping,1408.5967294714826
VNM,Vietnam,subsectors,2020,co2,transportation,international-aviation,2073707.5392345856
VNM,Vietnam,subsectors,2020,pm2_5,transportation,international-aviation,207.2780571183574
VNM,Vietnam,subsectors,2020,so2,transportation,international-aviation,720.6377202774629
VNM,Vietnam,subsectors,2020,co2,transportation,international-shipping,3940590.9387948913
VNM,Vietnam,subsectors,2020,pm2_5,transportation,international-shipping,8368.029411204447
VNM,Vietnam,subsectors,2020,so2,transportation,international-shipping,15556.467645830457
VNM,Vietnam,subsectors,2020,co2,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2020,pm2_5,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2020,so2,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2020,co2,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2020,pm2_5,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2020,so2,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2020,co2,transportation,railways,94468.60800000002
VNM,Vietnam,subsectors,2020,pm2_5,transportation,railways,851.2663157089685
VNM,Vietnam,subsectors,2020,so2,transportation,railways,39.06253535315422
VNM,Vietnam,subsectors,2020,co2,transportation,road-transportation,19876166.395739734
VNM,Vietnam,subsectors,2020,pm2_5,transportation,road-transportation,2817.2064708438947
VNM,Vietnam,subsectors,2020,so2,transportation,road-transportation,57448.762213027585
VNM,Vietnam,subsectors,2020,co2,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2020,pm2_5,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2020,so2,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2020,co2,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2020,pm2_5,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2020,so2,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2020,co2,waste,incineration-and-open-burning-of-waste,47931.31150846436
VNM,Vietnam,subsectors,2020,pm2_5,waste,incineration-and-open-burning-of-waste,3165.6240526003176
VNM,Vietnam,subsectors,2020,so2,waste,incineration-and-open-burning-of-waste,287.2658652609088
VNM,Vietnam,subsectors,2020,co2,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2020,pm2_5,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2020,so2,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2020,co2,waste,solid-waste-disposal,0.0
VNM,Vietnam,subsectors,2020,pm2_5,waste,solid-waste-disposal,0.38174948828207006
VNM,Vietnam,subsectors,2020,so2,waste,solid-waste-disposal,0.0
VNM,Vietnam,totals,2020,co2,,,449794865.8827293
VNM,Vietnam,totals,2020,pm2_5,,,299846.5164758551
VNM,Vietnam,totals,2020,so2,,,612902.9568000917
