country,country_name,aggregation,data_month,year,month,gas,emissionsQuantity,sector,subsector
VNM,Vietnam,subsectors,2021-05,2021,5,so2,63.46067666666665,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2021-05,2021,5,so2,2.395622836907195,manufacturing,glass
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2021-05,2021,5,so2,24.623524796497335,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-05,2021,5,so2,34.80121022111173,transportation,international-aviation
VNM,Vietnam,subsectors,2021-05,2021,5,so2,2800.733467731869,transportation,international-shipping
VNM,Vietnam,subsectors,2021-05,2021,5,so2,4387.318662095113,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2021-05,2021,5,so2,30.18111881168163,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2021-05,2021,5,so2,162.81868422733893,manufacturing,lime
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2021-05,2021,5,so2,358.687,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-05,2021,5,so2,2.0804247760230976,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.5112583286913651,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2021-05,2021,5,so2,13.132713942216826,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2021-05,2021,5,so2,2711.0204455729886,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2021-05,2021,5,so2,194.2970573552523,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2021-05,2021,5,so2,286.4685771692096,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2021-05,2021,5,so2,3.061365544201755,transportation,railways
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2021-05,2021,5,so2,3709.02846,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2021-05,2021,5,so2,4369.733940725544,transportation,road-transportation
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.23997483428822475,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.054705509336221446,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.17114500000000002,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2021-05,2021,5,so2,2484.0318092724983,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.421685,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2021-05,2021,5,so2,130.52205060706586,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2021-05,2021,5,so2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2021-06,2021,6,so2,1094.0092267485659,manufacturing,aluminum
VNM,Vietnam,subsectors,2021-06,2021,6,so2,36.668264986214076,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2021-06,2021,6,so2,28115.785792232033,manufacturing,cement
VNM,Vietnam,subsectors,2021-06,2021,6,so2,1756.6229187762876,manufacturing,chemicals
VNM,Vietnam,subsectors,2021-06,2021,6,so2,24110.22266816712,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2021-06,2021,6,so2,210.77964844755402,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2021-06,2021,6,so2,76.39502336341805,transportation,domestic-aviation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,167.45283484449672,transportation,domestic-shipping
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-06,2021,6,so2,9444.0,power,electricity-generation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2021-06,2021,6,so2,1760.0233184287565,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2021-06,2021,6,so2,367.19378756052134,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,63.46067666666665,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2021-06,2021,6,so2,2.3829729479838564,manufacturing,glass
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2021-06,2021,6,so2,24.623524796497335,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-06,2021,6,so2,33.53410704012018,transportation,international-aviation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,2759.0603713740115,transportation,international-shipping
VNM,Vietnam,subsectors,2021-06,2021,6,so2,4110.944102807982,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2021-06,2021,6,so2,30.18111881168163,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2021-06,2021,6,so2,163.40378766052274,manufacturing,lime
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2021-06,2021,6,so2,347.117,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-06,2021,6,so2,2.1182506810416992,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.5205539346675717,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2021-06,2021,6,so2,13.10784512336355,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2021-06,2021,6,so2,2717.745052731325,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2021-06,2021,6,so2,188.185411778235,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2021-06,2021,6,so2,277.2276552988684,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2021-06,2021,6,so2,2.944920611924641,transportation,railways
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2021-06,2021,6,so2,3589.40091,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,4228.7876047239915,transportation,road-transportation
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.23242638679994662,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.05298473863220667,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.17114500000000002,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2021-06,2021,6,so2,2494.8420038637155,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.421685,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2021-06,2021,6,so2,130.52205060706586,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2021-06,2021,6,so2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2021-07,2021,7,so2,1157.4913869080572,manufacturing,aluminum
VNM,Vietnam,subsectors,2021-07,2021,7,so2,33.37759235833686,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2021-07,2021,7,so2,29052.978651973102,manufacturing,cement
VNM,Vietnam,subsectors,2021-07,2021,7,so2,1815.1770160688307,manufacturing,chemicals
VNM,Vietnam,subsectors,2021-07,2021,7,so2,24110.222668167116,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2021-07,2021,7,so2,191.863923367005,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2021-07,2021,7,so2,63.07582053779868,transportation,domestic-aviation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,151.40683509501656,transportation,domestic-shipping
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-07,2021,7,so2,9550.0,power,electricity-generation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2021-07,2021,7,so2,1760.0233184287565,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2021-07,2021,7,so2,358.60637158611377,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,63.46067666666665,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2021-07,2021,7,so2,2.3105223044654153,manufacturing,glass
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2021-07,2021,7,so2,24.623524796497335,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-07,2021,7,so2,34.229783904964634,transportation,international-aviation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,2794.1143923578397,transportation,international-shipping
VNM,Vietnam,subsectors,2021-07,2021,7,so2,4055.179970681305,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2021-07,2021,7,so2,30.18111881168163,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2021-07,2021,7,so2,156.45567621554926,manufacturing,lime
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2021-07,2021,7,so2,358.687,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-07,2021,7,so2,2.0930334110292983,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.5143568640167674,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2021-07,2021,7,so2,12.93339014343527,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2021-07,2021,7,so2,2648.620068217037,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2021-07,2021,7,so2,171.2973320248772,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2021-07,2021,7,so2,286.4685771692096,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2021-07,2021,7,so2,2.869790179289771,transportation,railways
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2021-07,2021,7,so2,3709.03918,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,4380.804588799546,transportation,road-transportation
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.21156804650687472,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.04822979783591369,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.17114500000000002,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2021-07,2021,7,so2,2478.7614707110765,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.421685,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2021-07,2021,7,so2,130.52205060706586,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2021-07,2021,7,so2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2021-08,2021,8,so2,1156.837813781768,manufacturing,aluminum
VNM,Vietnam,subsectors,2021-08,2021,8,so2,29.97114783153199,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2021-08,2021,8,so2,29052.978651973095,manufacturing,cement
VNM,Vietnam,subsectors,2021-08,2021,8,so2,1815.1770160688307,manufacturing,chemicals
VNM,Vietnam,subsectors,2021-08,2021,8,so2,24110.222668167116,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2021-08,2021,8,so2,172.2827083821681,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2021-08,2021,8,so2,22.904575685542362,transportation,domestic-aviation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,143.86820832217649,transportation,domestic-shipping
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-08,2021,8,so2,9511.0,power,electricity-generation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2021-08,2021,8,so2,1760.0233184287565,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2021-08,2021,8,so2,352.0567046323645,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,63.46067666666665,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2021-08,2021,8,so2,2.2454555121527484,manufacturing,glass
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2021-08,2021,8,so2,24.623524796497335,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-08,2021,8,so2,31.090008494502445,transportation,international-aviation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,2523.711840641059,transportation,international-shipping
VNM,Vietnam,subsectors,2021-08,2021,8,so2,3827.970771766743,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2021-08,2021,8,so2,30.18111881168163,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2021-08,2021,8,so2,151.53200471577688,manufacturing,lime
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2021-08,2021,8,so2,358.688,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-08,2021,8,so2,2.0930334110292983,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.5143568640167674,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2021-08,2021,8,so2,12.780807499907178,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2021-08,2021,8,so2,2590.681676095625,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2021-08,2021,8,so2,153.81509864902762,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2021-08,2021,8,so2,286.4685771692096,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2021-08,2021,8,so2,2.9097078453617176,transportation,railways
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2021-08,2021,8,so2,3709.11527,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,4408.409426967634,transportation,road-transportation
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.1899758715431185,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.043307569500710914,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.171145,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2021-08,2021,8,so2,2469.440690996125,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.421685,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2021-08,2021,8,so2,130.52205060706586,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2021-08,2021,8,so2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2021-09,2021,9,so2,1127.2565728814125,manufacturing,aluminum
VNM,Vietnam,subsectors,2021-09,2021,9,so2,33.0909739620729,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2021-09,2021,9,so2,28111.396526856166,manufacturing,cement
VNM,Vietnam,subsectors,2021-09,2021,9,so2,1756.6229187762876,manufacturing,chemicals
VNM,Vietnam,subsectors,2021-09,2021,9,so2,24110.222668167116,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2021-09,2021,9,so2,190.21635905421755,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2021-09,2021,9,so2,23.560690183256785,transportation,domestic-aviation
VNM,Vietnam,subsectors,2021-09,2021,9,so2,122.35203509646838,transportation,domestic-shipping
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2021-09,2021,9,so2,8963.0,power,electricity-generation
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2021-09,2021,9,so2,1760.0233184287565,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2021-09,2021,9,so2,360.6642481601845,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2021-09,2021,9,so2,63.46067666666665,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2021-09,2021,9,so2,2.3161226966211705,manufacturing,glass
VNM,Vietnam,subsectors,2021-09,2021,9,so2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2021-09,2021,9,so2,24.623524796497335,waste,incineration-and-open-burning-of-waste
