source_id,country,year,gas,latitude,longitude,sector,subsector,asset_type,source_type,annual_emissions_quantity
3647215,VNM,2026,so2,15.164586544500082,108.83574382244427,transportation,road-transportation,,gadm-aggregation,86.93266502397154
1389893,VNM,2026,so2,10.78030109450006,106.74830757618881,buildings,residential-onsite-fuel-usage,,gadm-aggregation,86.77956999999999
25451667,VNM,2026,so2,10.8284,106.76,power,electricity-generation,oil,point-source,86.5
1389752,VNM,2026,so2,10.974706650000115,107.15703601910405,buildings,residential-onsite-fuel-usage,,gadm-aggregation,86.45779999999999
1055396,VNM,2026,so2,11.13097286250013,106.60010577104276,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,86.40563999999999
3647192,VNM,2026,so2,15.707726955500135,108.39689556274988,transportation,road-transportation,,gadm-aggregation,86.15376977520263
3647127,VNM,2026,so2,18.73529529600009,105.22371241420956,transportation,road-transportation,,gadm-aggregation,86.03371262474252
3646971,VNM,2026,so2,18.30492973350013,105.82991532375031,transportation,road-transportation,,gadm-aggregation,85.9832432163567
3646870,VNM,2026,so2,20.940464020500087,106.32581986719947,transportation,road-transportation,,gadm-aggregation,85.63451881555521
1392122,VNM,2026,so2,21.08121871950013,107.29502493542245,buildings,residential-onsite-fuel-usage,,gadm-aggregation,85.62753
1392012,VNM,2026,so2,20.126953126000103,106.24894204525017,buildings,residential-onsite-fuel-usage,,gadm-aggregation,85.49656999999999
1392090,VNM,2026,so2,15.903500080500152,108.21842622169831,buildings,residential-onsite-fuel-usage,,gadm-aggregation,85.4306
3647196,VNM,2026,so2,15.903500080500152,108.21842622169831,transportation,road-transportation,,gadm-aggregation,85.39946519766463
1389811,VNM,2026,so2,20.95409965550016,105.7600204490856,buildings,residential-onsite-fuel-usage,,gadm-aggregation,84.64579
1392113,VNM,2026,so2,15.164586544500082,108.83574382244427,buildings,residential-onsite-fuel-usage,,gadm-aggregation,84.62977
1389576,VNM,2026,so2,10.452856540000028,105.48052055496592,buildings,residential-onsite-fuel-usage,,gadm-aggregation,84.55054
1392176,VNM,2026,so2,11.10285139050012,106.38796704574057,buildings,residential-onsite-fuel-usage,,gadm-aggregation,84.39022999999999
1389823,VNM,2026,so2,21.281893730500087,105.82907990601703,buildings,residential-onsite-fuel-usage,,gadm-aggregation,83.92575000000001
1389816,VNM,2026,so2,21.037899018500063,105.89799524824623,buildings,residential-onsite-fuel-usage,,gadm-aggregation,83.86359
3647339,VNM,2026,so2,10.395349025000087,106.50173919069374,transportation,road-transportation,,gadm-aggregation,83.65154275119875
1389885,VNM,2026,so2,10.835527896500054,106.67371183266914,buildings,residential-onsite-fuel-usage,,gadm-aggregation,83.62885
3647408,VNM,2026,so2,14.513555050000061,109.02025881814723,transportation,road-transportation,,gadm-aggregation,83.6248397550343
3646990,VNM,2026,so2,21.2719945905001,106.08710135282945,transportation,road-transportation,,gadm-aggregation,83.08042852289474
3647019,VNM,2026,so2,12.547212124000023,109.06070729731007,transportation,road-transportation,,gadm-aggregation,82.7389467603882
3646984,VNM,2026,so2,21.330309868000057,105.95750523048979,transportation,road-transportation,,gadm-aggregation,82.40160215303275
1389882,VNM,2026,so2,10.812167168000087,106.7040669554095,buildings,residential-onsite-fuel-usage,,gadm-aggregation,81.98348
3647237,VNM,2026,so2,21.126296997000054,106.02801601183646,transportation,road-transportation,,gadm-aggregation,81.94659759382725
3646878,VNM,2026,so2,20.941346169000127,106.68419854701762,transportation,road-transportation,,gadm-aggregation,81.92100008163742
3647297,VNM,2026,so2,20.424114228000064,106.26314967069509,transportation,road-transportation,,gadm-aggregation,81.37687373741343
3647294,VNM,2026,so2,20.452833175000137,106.33988991008101,transportation,road-transportation,,gadm-aggregation,81.34063709214765
1389639,VNM,2026,so2,13.754666805000056,109.17675085410522,buildings,residential-onsite-fuel-usage,,gadm-aggregation,81.1346
1392024,VNM,2026,so2,19.020294189000055,105.57841228557436,buildings,residential-onsite-fuel-usage,,gadm-aggregation,80.92511999999999
3647135,VNM,2026,so2,18.912006378000058,105.31786019979666,transportation,road-transportation,,gadm-aggregation,80.72275536865826
3646944,VNM,2026,so2,20.72858524400007,105.91002803417535,transportation,road-transportation,,gadm-aggregation,80.53032764359182
3647282,VNM,2026,so2,16.45285606400006,107.58134952966542,transportation,road-transportation,,gadm-aggregation,80.51943951214973
1389944,VNM,2026,so2,10.027573586500068,105.09061471054983,buildings,residential-onsite-fuel-usage,,gadm-aggregation,80.50839
1389902,VNM,2026,so2,10.791850567000125,106.62769999519274,buildings,residential-onsite-fuel-usage,,gadm-aggregation,79.97289
3647295,VNM,2026,so2,20.541519166000086,106.51534781300128,transportation,road-transportation,,gadm-aggregation,79.80536585915969
3647280,VNM,2026,so2,11.10285139050012,106.38796704574057,transportation,road-transportation,,gadm-aggregation,79.67863463986035
3646740,VNM,2026,so2,10.938049793000175,107.9544665587226,transportation,road-transportation,,gadm-aggregation,79.02909127391162
1055400,VNM,2026,so2,11.05781030750012,106.75705586342016,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,78.90237
3646989,VNM,2026,so2,21.388831139000132,106.09866705866412,transportation,road-transportation,,gadm-aggregation,78.87821117091508
1389674,VNM,2026,so2,9.17461156850004,105.19614936725372,buildings,residential-onsite-fuel-usage,,gadm-aggregation,78.86532
1055345,VNM,2026,so2,10.587766170500032,107.09637877651161,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,78.79495
1389806,VNM,2026,so2,20.878447532500186,105.64902774421671,buildings,residential-onsite-fuel-usage,,gadm-aggregation,78.76907999999999
3646938,VNM,2026,so2,20.97553539250006,105.85744654905508,transportation,road-transportation,,gadm-aggregation,78.5968866755387
3646983,VNM,2026,so2,21.268230439000085,106.18842909414107,transportation,road-transportation,,gadm-aggregation,78.36423081112673
3647344,VNM,2026,so2,10.360614300000092,106.35940526483307,transportation,road-transportation,,gadm-aggregation,78.23898810679353
3647179,VNM,2026,so2,17.127771379000105,106.74420152135444,transportation,road-transportation,,gadm-aggregation,78.06897644443958
1934896,VNM,2026,so2,16.091105,108.221961,transportation,domestic-shipping,,point-source,76.92927286029203
3646881,VNM,2026,so2,20.883657456000094,106.57834961378298,transportation,road-transportation,,gadm-aggregation,76.90800690579893
3647312,VNM,2026,so2,19.665647507000102,105.78591338518476,transportation,road-transportation,,gadm-aggregation,76.42681704928098
3646941,VNM,2026,so2,21.180736541500153,105.7075261651369,transportation,road-transportation,,gadm-aggregation,76.1559330464244
1391998,VNM,2026,so2,10.578007222000082,106.66568886040673,buildings,residential-onsite-fuel-usage,,gadm-aggregation,76.12956
1389755,VNM,2026,so2,10.92836332450014,107.43354696648544,buildings,residential-onsite-fuel-usage,,gadm-aggregation,75.92265
3647318,VNM,2026,so2,19.926034928500115,105.49106285586754,transportation,road-transportation,,gadm-aggregation,75.4962890683907
1391996,VNM,2026,so2,10.69138479200012,106.45496691188825,buildings,residential-onsite-fuel-usage,,gadm-aggregation,75.26895999999999
1389670,VNM,2026,so2,10.903661251000129,108.06400798876786,buildings,residential-onsite-fuel-usage,,gadm-aggregation,75.22306
1389813,VNM,2026,so2,21.022711871000126,105.70259675056876,buildings,residential-onsite-fuel-usage,,gadm-aggregation,74.62124
3646802,VNM,2026,so2,10.784873008000119,107.2650516497989,transportation,road-transportation,,gadm-aggregation,74.52863190393299
3647338,VNM,2026,so2,10.405923843000009,106.06542733204974,transportation,road-transportation,,gadm-aggregation,74.42184970983463
2804915,VNM,2026,so2,20.812177,107.139479,transportation,international-shipping,,point-source,74.08930921349794
3646946,VNM,2026,so2,20.97823524550006,105.62928003210119,transportation,road-transportation,,gadm-aggregation,74.04724992821632
3647227,VNM,2026,so2,21.118180275000128,106.58080370313967,transportation,road-transportation,,gadm-aggregation,73.82339755176844
3647209,VNM,2026,so2,15.310179710500051,108.7283980514265,transportation,road-transportation,,gadm-aggregation,73.54293845182454
1392172,VNM,2026,so2,11.257822991500149,106.15152758027692,buildings,residential-onsite-fuel-usage,,gadm-aggregation,73.36211
3646967,VNM,2026,so2,20.543107033000098,105.93809507530256,transportation,road-transportation,,gadm-aggregation,73.34430447243088
1934905,VNM,2026,so2,20.798416,106.907639,transportation,domestic-shipping,,point-source,73.22479424907132
1392068,VNM,2026,so2,21.33183288550009,105.36695663637329,buildings,residential-onsite-fuel-usage,,gadm-aggregation,72.75112
1389616,VNM,2026,so2,21.174078942000108,106.05972896601823,buildings,residential-onsite-fuel-usage,,gadm-aggregation,72.39793
3647137,VNM,2026,so2,18.68188285849999,105.62263989294073,transportation,road-transportation,,gadm-aggregation,72.22464684830204
1389849,VNM,2026,so2,20.940464020500087,106.32581986719947,buildings,residential-onsite-fuel-usage,,gadm-aggregation,71.58483
3647397,VNM,2026,so2,10.656097889500018,107.26591231556876,transportation,road-transportation,,gadm-aggregation,71.3348658019386
1392175,VNM,2026,so2,11.36556768350016,106.12831575191692,buildings,residential-onsite-fuel-usage,,gadm-aggregation,71.31414000000001
3647410,VNM,2026,so2,14.246511747000115,109.10229355514329,transportation,road-transportation,,gadm-aggregation,71.10742777672381
3646742,VNM,2026,so2,10.903661251000129,108.06400798876786,transportation,road-transportation,,gadm-aggregation,70.98303349845008
3647406,VNM,2026,so2,13.857306957500157,109.06672382794761,transportation,road-transportation,,gadm-aggregation,70.68846948152137
3646787,VNM,2026,so2,12.80365276350011,108.50515668618971,transportation,road-transportation,,gadm-aggregation,70.61400697046906
3647323,VNM,2026,so2,19.801960945500127,105.59524323483299,transportation,road-transportation,,gadm-aggregation,70.35328610799844
3647113,VNM,2026,so2,20.417666436000104,106.16462473491842,transportation,road-transportation,,gadm-aggregation,70.33857390242633
3647384,VNM,2026,so2,21.247418403500063,105.49382564526668,transportation,road-transportation,,gadm-aggregation,70.24547059772271
3647139,VNM,2026,so2,18.672097207500087,105.52306237203507,transportation,road-transportation,,gadm-aggregation,70.15438093570833
3647006,VNM,2026,so2,20.830608368500123,105.97623364651258,transportation,road-transportation,,gadm-aggregation,70.06503040905795
3647224,VNM,2026,so2,21.08121871950013,107.29502493542245,transportation,road-transportation,,gadm-aggregation,70.05582312148131
1389803,VNM,2026,so2,21.154907226500143,105.37626323831586,buildings,residential-onsite-fuel-usage,,gadm-aggregation,70.03178
3647290,VNM,2026,so2,20.547695160500094,106.34012428214555,transportation,road-transportation,,gadm-aggregation,70.01698788572135
1055398,VNM,2026,so2,10.916394233500053,106.77650181759168,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,69.94253
1392182,VNM,2026,so2,20.541519166000086,106.51534781300128,buildings,residential-onsite-fuel-usage,,gadm-aggregation,69.73562
3647100,VNM,2026,so2,10.526065827000135,106.39895967842502,transportation,road-transportation,,gadm-aggregation,69.5203568828954
3646979,VNM,2026,so2,18.44565868300012,105.24855519075896,transportation,road-transportation,,gadm-aggregation,69.4353264380401
3646951,VNM,2026,so2,20.859809875500048,105.78080554397131,transportation,road-transportation,,gadm-aggregation,68.60696229043747
3647115,VNM,2026,so2,20.134328841500064,106.17479579352471,transportation,road-transportation,,gadm-aggregation,68.59140747388122
1392180,VNM,2026,so2,20.647403717500165,106.36370180903407,buildings,residential-onsite-fuel-usage,,gadm-aggregation,68.58782000000001
1389683,VNM,2026,so2,10.059397220500042,105.72161497538747,buildings,residential-onsite-fuel-usage,,gadm-aggregation,68.36893
1389810,VNM,2026,so2,21.024079323500075,105.97058280619146,buildings,residential-onsite-fuel-usage,,gadm-aggregation,68.15501
3647116,VNM,2026,so2,20.242812156500065,106.21448169335235,transportation,road-transportation,,gadm-aggregation,67.95942926958355
1389754,VNM,2026,so2,11.242995739000037,107.0541963185338,buildings,residential-onsite-fuel-usage,,gadm-aggregation,67.90353999999999
3646803,VNM,2026,so2,11.213561534500059,107.31321443104733,transportation,road-transportation,,gadm-aggregation,67.86327085063007
3647311,VNM,2026,so2,19.616127014000167,105.6852069951951,transportation,road-transportation,,gadm-aggregation,67.69809635379698
3647322,VNM,2026,so2,19.45343685150013,105.73306190556055,transportation,road-transportation,,gadm-aggregation,67.63634486889468
3646981,VNM,2026,so2,18.089286878500104,106.17618364278215,transportation,road-transportation,,gadm-aggregation,67.56980127888583
3646943,VNM,2026,so2,20.710632324500068,105.81507817743001,transportation,road-transportation,,gadm-aggregation,67.32441614399237
3646974,VNM,2026,so2,18.435378075000102,105.72124300749465,transportation,road-transportation,,gadm-aggregation,67.30695766278852
1389851,VNM,2026,so2,20.999586105500153,106.51313157310682,buildings,residential-onsite-fuel-usage,,gadm-aggregation,67.26239
3647265,VNM,2026,so2,21.1712703715001,103.96968769516195,transportation,road-transportation,,gadm-aggregation,66.95038753393888
1391952,VNM,2026,so2,14.346945285500084,107.98293633655362,buildings,residential-onsite-fuel-usage,,gadm-aggregation,66.88813
1392177,VNM,2026,so2,20.547695160500094,106.34012428214555,buildings,residential-onsite-fuel-usage,,gadm-aggregation,66.82775
3647073,VNM,2026,so2,11.696074962500063,108.31801954654998,transportation,road-transportation,,gadm-aggregation,66.69927058683595
3646754,VNM,2026,so2,9.17461156850004,105.19614936725372,transportation,road-transportation,,gadm-aggregation,66.5761419875424
3646825,VNM,2026,so2,16.121508408000068,108.1126896909519,transportation,road-transportation,,gadm-aggregation,66.56552602682252
3647331,VNM,2026,so2,19.86609745100006,105.86588880682456,transportation,road-transportation,,gadm-aggregation,66.45082904421614
1392233,VNM,2026,so2,10.421114445000114,106.27133828711615,buildings,residential-onsite-fuel-usage,,gadm-aggregation,66.35144000000001
1389817,VNM,2026,so2,21.180736541500153,105.7075261651369,buildings,residential-onsite-fuel-usage,,gadm-aggregation,66.33763
3647210,VNM,2026,so2,14.747798920000093,108.99269454557532,transportation,road-transportation,,gadm-aggregation,66.05175932401048
3647022,VNM,2026,so2,10.228746890500133,104.01457626049094,transportation,road-transportation,,gadm-aggregation,65.98192539654475
3647011,VNM,2026,so2,20.929510117000092,105.96308567852006,transportation,road-transportation,,gadm-aggregation,65.94812906007658
1392178,VNM,2026,so2,20.593226434000112,106.21790152150527,buildings,residential-onsite-fuel-usage,,gadm-aggregation,65.90892
3647003,VNM,2026,so2,20.894522667500123,106.02148677523769,transportation,road-transportation,,gadm-aggregation,65.84606922841229
1392230,VNM,2026,so2,10.404786109500064,105.9482493717855,buildings,residential-onsite-fuel-usage,,gadm-aggregation,65.81567
3646975,VNM,2026,so2,18.488634109500055,105.6052734241089,transportation,road-transportation,,gadm-aggregation,65.42919080543285
3647093,VNM,2026,so2,10.535785198500122,106.60960343642886,transportation,road-transportation,,gadm-aggregation,65.14384771667557
3647413,VNM,2026,so2,13.841526032000075,109.17973277764582,transportation,road-transportation,,gadm-aggregation,65.01616804973291
1389804,VNM,2026,so2,21.071464539000118,105.76046932246217,buildings,residential-onsite-fuel-usage,,gadm-aggregation,65.01467000000001
3646942,VNM,2026,so2,21.01920414000014,105.75763279330295,transportation,road-transportation,,gadm-aggregation,64.94578019742538
3647186,VNM,2026,so2,15.447420500000103,108.56030832860118,transportation,road-transportation,,gadm-aggregation,64.87306176853807
1389931,VNM,2026,so2,12.547212124000023,109.06070729731007,buildings,residential-onsite-fuel-usage,,gadm-aggregation,64.69111
3647238,VNM,2026,so2,21.212486268000106,105.97539553500206,transportation,road-transportation,,gadm-aggregation,63.79017357099164
3647367,VNM,2026,so2,21.672569275000143,105.36229225777606,transportation,road-transportation,,gadm-aggregation,63.71961479880814
3647412,VNM,2026,so2,13.94369363800007,108.88492906486786,transportation,road-transportation,,gadm-aggregation,63.63997114456408
1392014,VNM,2026,so2,20.417666436000104,106.16462473491842,buildings,residential-onsite-fuel-usage,,gadm-aggregation,63.57781999999999
3647110,VNM,2026,so2,20.247363090500016,106.47840773088186,transportation,road-transportation,,gadm-aggregation,63.52386507703147
3647234,VNM,2026,so2,21.144998550500105,106.1996664702446,transportation,road-transportation,,gadm-aggregation,63.400041423341236
1392184,VNM,2026,so2,20.424114228000064,106.26314967069509,buildings,residential-onsite-fuel-usage,,gadm-aggregation,63.132270000000005
1392171,VNM,2026,so2,11.160778522500124,106.25929414685714,buildings,residential-onsite-fuel-usage,,gadm-aggregation,62.96104999999999
1389828,VNM,2026,so2,20.941596031000103,105.83603960377688,buildings,residential-onsite-fuel-usage,,gadm-aggregation,62.851119999999995
1392011,VNM,2026,so2,20.247363090500016,106.47840773088186,buildings,residential-onsite-fuel-usage,,gadm-aggregation,62.82821
1389684,VNM,2026,so2,10.001340390000081,105.78681674751135,buildings,residential-onsite-fuel-usage,,gadm-aggregation,62.77546
3647109,VNM,2026,so2,20.32919502300004,105.99700589024162,transportation,road-transportation,,gadm-aggregation,62.73624964774618
3647236,VNM,2026,so2,21.038385392000038,106.07826819076993,transportation,road-transportation,,gadm-aggregation,62.73623295967359
3646954,VNM,2026,so2,21.071464539000118,105.76046932246217,transportation,road-transportation,,gadm-aggregation,62.417456130128585
3647296,VNM,2026,so2,20.358517647000042,106.523222227878,transportation,road-transportation,,gadm-aggregation,62.37831319780915
1389819,VNM,2026,so2,21.01920414000014,105.75763279330295,buildings,residential-onsite-fuel-usage,,gadm-aggregation,62.362919999999995
1392217,VNM,2026,so2,19.45343685150013,105.73306190556055,buildings,residential-onsite-fuel-usage,,gadm-aggregation,62.07799
3647114,VNM,2026,so2,20.334143638500077,106.2128991597744,transportation,road-transportation,,gadm-aggregation,62.01652865934574
3647291,VNM,2026,so2,20.593226434000112,106.21790152150527,transportation,road-transportation,,gadm-aggregation,61.72104411519355
1389757,VNM,2026,so2,10.460038186000075,105.61281929438628,buildings,residential-onsite-fuel-usage,,gadm-aggregation,61.68439000000001
1392263,VNM,2026,so2,10.251296043500046,105.94071788029453,buildings,residential-onsite-fuel-usage,,gadm-aggregation,61.62944
3647378,VNM,2026,so2,21.3296012885001,105.6631830892936,transportation,road-transportation,,gadm-aggregation,61.62941865561681
3646907,VNM,2026,so2,10.738851546500054,106.72935683577296,transportation,road-transportation,,gadm-aggregation,61.48924321057748
1392004,VNM,2026,so2,10.526065827000135,106.39895967842502,buildings,residential-onsite-fuel-usage,,gadm-aggregation,61.448629999999994
3646778,VNM,2026,so2,12.68738651350003,108.29685119483023,transportation,road-transportation,,gadm-aggregation,61.41226369502999
1392181,VNM,2026,so2,20.452833175000137,106.33988991008101,buildings,residential-onsite-fuel-usage,,gadm-aggregation,61.37179999999999
3646826,VNM,2026,so2,16.007573127500024,108.25029958907855,transportation,road-transportation,,gadm-aggregation,61.24789994765062
3647144,VNM,2026,so2,20.244689941500013,105.98243927184996,transportation,road-transportation,,gadm-aggregation,61.17344750337205
3646868,VNM,2026,so2,21.12807560000016,106.39557063811009,transportation,road-transportation,,gadm-aggregation,61.08152386091078
3647288,VNM,2026,so2,16.45183658600007,107.72997987477183,transportation,road-transportation,,gadm-aggregation,61.03895977036606
1389667,VNM,2026,so2,11.155143261500085,108.09972190873805,buildings,residential-onsite-fuel-usage,,gadm-aggregation,60.99925999999999
3646799,VNM,2026,so2,11.242995739000037,107.0541963185338,transportation,road-transportation,,gadm-aggregation,60.95052620339593
3171198,VNM,2026,so2,16.0439,108.198997,transportation,domestic-aviation,domestic,point-source,60.88696385090042
1389899,VNM,2026,so2,10.721963405000025,106.62952036607211,buildings,residential-onsite-fuel-usage,,gadm-aggregation,60.8534
3646952,VNM,2026,so2,20.941596031000103,105.83603960377688,transportation,road-transportation,,gadm-aggregation,60.73675724926249
3647369,VNM,2026,so2,21.86376953200016,105.37147317820597,transportation,road-transportation,,gadm-aggregation,60.61666645660619
3646808,VNM,2026,so2,10.974706650000115,107.15703601910405,transportation,road-transportation,,gadm-aggregation,60.51054612254988
1567173,VNM,2026,so2,10.5510574290912,107.043090509338,manufacturing,iron-and-steel,EAF,point-source,60.358189371852944
3646859,VNM,2026,so2,13.699168683000067,108.09607090871918,transportation,road-transportation,,gadm-aggregation,60.34023482644664
1055729,VNM,2026,so2,10.87929725700013,106.43245995183614,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,60.266890000000004
1389871,VNM,2026,so2,20.682482720000074,106.46271857617921,buildings,residential-onsite-fuel-usage,,gadm-aggregation,60.24159
3647383,VNM,2026,so2,21.360907554500127,105.56342238250163,transportation,road-transportation,,gadm-aggregation,60.17540906111355
1392179,VNM,2026,so2,20.397319793500117,106.4210203007861,buildings,residential-onsite-fuel-usage,,gadm-aggregation,60.013490000000004
3647023,VNM,2026,so2,10.027573586500068,105.09061471054983,transportation,road-transportation,,gadm-aggregation,59.926192707060736
3646880,VNM,2026,so2,20.682482720000074,106.46271857617921,transportation,road-transportation,,gadm-aggregation,59.84293479133339
3647385,VNM,2026,so2,21.30537033050004,105.59563596752162,transportation,road-transportation,,gadm-aggregation,59.82088605600937
1389723,VNM,2026,so2,12.68738651350003,108.29685119483023,buildings,residential-onsite-fuel-usage,,gadm-aggregation,59.77434
1391973,VNM,2026,so2,11.696074962500063,108.31801954654998,buildings,residential-onsite-fuel-usage,,gadm-aggregation,59.729910000000004
1389943,VNM,2026,so2,10.228746890500133,104.01457626049094,buildings,residential-onsite-fuel-usage,,gadm-aggregation,59.59787
3647293,VNM,2026,so2,20.647403717500165,106.36370180903407,transportation,road-transportation,,gadm-aggregation,59.55507830976652
3647043,VNM,2026,so2,14.346945285500084,107.98293633655362,transportation,road-transportation,,gadm-aggregation,59.49608144585489
3647379,VNM,2026,so2,21.411796570500087,105.48603553598235,transportation,road-transportation,,gadm-aggregation,59.46653687511331
3646736,VNM,2026,so2,11.262252807500118,108.36232744255358,transportation,road-transportation,,gadm-aggregation,59.43519272867469
3646822,VNM,2026,so2,16.01682758350003,108.19320744769118,transportation,road-transportation,,gadm-aggregation,59.005964942228125
3647402,VNM,2026,so2,10.631495952000023,107.45945020574483,transportation,road-transportation,,gadm-aggregation,58.98645169270192
1392041,VNM,2026,so2,19.02180385550005,105.41482728297913,buildings,residential-onsite-fuel-usage,,gadm-aggregation,58.98126
3647396,VNM,2026,so2,10.508094787000086,107.18032795992238,transportation,road-transportation,,gadm-aggregation,58.805463756337545
3647302,VNM,2026,so2,21.491556167500107,105.96158938441138,transportation,road-transportation,,gadm-aggregation,58.67362022956182
1934918,VNM,2026,so2,19.325389,105.806181,transportation,domestic-shipping,,point-source,58.5986670929325
3647342,VNM,2026,so2,10.354138374000115,106.58635236945334,transportation,road-transportation,,gadm-aggregation,58.52754831063909
3646991,VNM,2026,so2,21.20543480000012,106.24245917410562,transportation,road-transportation,,gadm-aggregation,58.30576133757061
1389830,VNM,2026,so2,20.83310318050013,105.86999393457839,buildings,residential-onsite-fuel-usage,,gadm-aggregation,58.19309
3647181,VNM,2026,so2,17.254180909000183,106.49434805972226,transportation,road-transportation,,gadm-aggregation,58.07615587615797
1392152,VNM,2026,so2,9.611960412000059,105.98555116042527,buildings,residential-onsite-fuel-usage,,gadm-aggregation,58.01561
1389937,VNM,2026,so2,9.932711601000108,105.36244801994735,buildings,residential-onsite-fuel-usage,,gadm-aggregation,57.943929999999995
3647337,VNM,2026,so2,10.426199437000149,106.1481827995321,transportation,road-transportation,,gadm-aggregation,57.743934814635075
3646948,VNM,2026,so2,21.096653939000163,105.47240729078872,transportation,road-transportation,,gadm-aggregation,57.693340557357544
3647160,VNM,2026,so2,21.615570069000057,105.15474980360888,transportation,road-transportation,,gadm-aggregation,57.593124394452005
3168692,VNM,2026,so2,10.169783,103.99353,transportation,international-aviation,international,point-source,57.406790317116354
3647183,VNM,2026,so2,17.445896148500022,106.59368507955008,transportation,road-transportation,,gadm-aggregation,57.34106429698845
3646950,VNM,2026,so2,21.02289602250013,105.55301660596159,transportation,road-transportation,,gadm-aggregation,57.25242940382247
3646863,VNM,2026,so2,20.8136625295001,106.40139380052737,transportation,road-transportation,,gadm-aggregation,57.11180279632297
1392183,VNM,2026,so2,20.358517647000042,106.523222227878,buildings,residential-onsite-fuel-usage,,gadm-aggregation,57.09889
3647068,VNM,2026,so2,11.546316623500047,107.80772637367619,transportation,road-transportation,,gadm-aggregation,57.059551582980504
1392234,VNM,2026,so2,10.395349025000087,106.50173919069374,buildings,residential-onsite-fuel-usage,,gadm-aggregation,56.93054000000001
1389747,VNM,2026,so2,11.213561534500059,107.31321443104733,buildings,residential-onsite-fuel-usage,,gadm-aggregation,56.92105
3646945,VNM,2026,so2,21.10986423550017,105.57022694834805,transportation,road-transportation,,gadm-aggregation,56.85076138625627
1392035,VNM,2026,so2,19.232180596000116,105.59951886087029,buildings,residential-onsite-fuel-usage,,gadm-aggregation,56.726310000000005
42547223,VNM,2026,so2,21.5639136638806,105.850987083789,manufacturing,cement,integrated dry,point-source,56.52485949618253
3646804,VNM,2026,so2,10.939836503000038,107.2346720667226,transportation,road-transportation,,gadm-aggregation,56.343254143332196
1392102,VNM,2026,so2,15.575332164500082,108.49908606295739,buildings,residential-onsite-fuel-usage,,gadm-aggregation,56.25085
3646818,VNM,2026,so2,10.358254433000154,105.60906031395828,transportation,road-transportation,,gadm-aggregation,56.113917855789076
1055401,VNM,2026,so2,11.023156167000081,106.65109027410179,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,56.087799999999994
1389826,VNM,2026,so2,21.02289602250013,105.55301660596159,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.96943999999999
1391965,VNM,2026,so2,11.546316623500047,107.80772637367619,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.79254
3647239,VNM,2026,so2,17.027153015500005,106.96145932432188,transportation,road-transportation,,gadm-aggregation,55.70525080240625
1392030,VNM,2026,so2,18.792675019000058,105.52553875523941,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.70317
3647182,VNM,2026,so2,17.87313079850017,106.36345189896198,transportation,road-transportation,,gadm-aggregation,55.558692527670225
3647358,VNM,2026,so2,10.289093018500097,106.30076132254896,transportation,road-transportation,,gadm-aggregation,55.52822527179062
3647015,VNM,2026,so2,12.279224396000075,109.04781281249052,transportation,road-transportation,,gadm-aggregation,55.52556298608217
1934908,VNM,2026,so2,15.400185,108.791988,transportation,domestic-shipping,,point-source,55.42885781946021
1389707,VNM,2026,so2,16.066815377000093,107.97343447861954,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.399950000000004
3647329,VNM,2026,so2,19.933616638999975,105.87605819133897,transportation,road-transportation,,gadm-aggregation,55.309854168890375
1389843,VNM,2026,so2,18.30492973350013,105.82991532375031,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.23224000000001
1392272,VNM,2026,so2,21.30537033050004,105.59563596752162,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.16503000000001
1392271,VNM,2026,so2,21.247418403500063,105.49382564526668,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.16426
1392020,VNM,2026,so2,20.32919502300004,105.99700589024162,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.13631
1392169,VNM,2026,so2,11.315924825500076,105.97425016454235,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.083349999999996
1389927,VNM,2026,so2,12.279224396000075,109.04781281249052,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.02963
1389887,VNM,2026,so2,10.65061283150007,106.7267554848758,buildings,residential-onsite-fuel-usage,,gadm-aggregation,55.01396
1392125,VNM,2026,so2,21.118180275000128,106.58080370313967,buildings,residential-onsite-fuel-usage,,gadm-aggregation,54.98877999999999
3647292,VNM,2026,so2,20.397319793500117,106.4210203007861,transportation,road-transportation,,gadm-aggregation,54.97544802257046
1055485,VNM,2026,so2,10.761162281000082,107.02223850896192,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,54.723330000000004
3646964,VNM,2026,so2,20.62974071500005,105.97153614671939,transportation,road-transportation,,gadm-aggregation,54.35709011712186
3647053,VNM,2026,so2,21.573904038000048,106.30770033891969,transportation,road-transportation,,gadm-aggregation,54.354981575650186
